id_dep,Libellé département,id_circo,Libellé circonscription législative,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 26,26
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 26,LEXD
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 26,LEXD
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 26,FORTERESSE EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 26,FORTERESSE EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 26,FORTERESSE EUROPE - LISTE D'UNITE NATIONALISTE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 26,FORTERESSE EUROPE - LISTE D'UNITE NATIONALISTE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 26,20
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 26,14
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 26,"0,02%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 26,"0,02%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 26,"0,04%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 26,"0,03%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 26,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 26,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 27,27
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 27,27
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 27,LUG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 27,LUG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 27,REVEIL EUR
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 27,REVEIL EUR
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 27,RÉVEILLER L'EUROPE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 27,RÉVEILLER L'EUROPE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 27,6446
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 27,5236
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 27,"6,27%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 27,"6,57%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 27,"11,38%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 27,"12,12%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 27,13
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 27,13
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 28,28
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 28,28
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 28,LEXG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 28,LEXG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 28,"NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 28,"NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 28,"NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 28,"NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 28,1
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 28,2
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 28,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 28,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 28,"0,00%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 28,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 28,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 28,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 29,29
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 29,29
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 29,LDVD
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 29,LDVD
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 29,AR
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 29,AR
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 29,ALLIANCE RURALE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 29,ALLIANCE RURALE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 29,1809
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 29,1919
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 29,"1,76%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 29,"2,41%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 29,"3,19%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 29,"4,44%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 29,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 29,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 30,30
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 30,30
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 30,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 30,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 30,FRANCE LIBRE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 30,FRANCE LIBRE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 30,FRANCE LIBRE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 30,FRANCE LIBRE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 30,14
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 30,16
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 30,"0,01%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 30,"0,02%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 30,"0,02%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 30,"0,04%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 30,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 30,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 31,31
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 31,31
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 31,LDVG
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 31,LDVG
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 31,EUROPE TERRITOIRES ÉCOLOGIE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 31,EUROPE TERRITOIRES ÉCOLOGIE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 31,EUROPE TERRITOIRES ÉCOLOGIE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 31,EUROPE TERRITOIRES ÉCOLOGIE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 31,108
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 31,61
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 31,"0,10%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 31,"0,08%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 31,"0,19%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 31,"0,14%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 31,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 31,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 32,32
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 32,32
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 32,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 32,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 32,LA RUCHE CITOYENNE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 32,LA RUCHE CITOYENNE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 32,LA RUCHE CITOYENNE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 32,LA RUCHE CITOYENNE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 32,16
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 32,1
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 32,"0,02%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 32,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 32,"0,03%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 32,"0,00%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 32,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 32,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 33,33
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 33,33
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 33,LCOM
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 33,LCOM
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 33,GAUCHE UNIE
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 33,GAUCHE UNIE
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 33,GAUCHE UNIE POUR LE MONDE DU TRAVAIL SOUTENUE PAR FABIEN ROUSSEL
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 33,GAUCHE UNIE POUR LE MONDE DU TRAVAIL SOUTENUE PAR FABIEN ROUSSEL
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Voix 33,1239
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Voix 33,1237
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/inscrits 33,"1,20%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/inscrits 33,"1,55%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",% Voix/exprimés 33,"2,19%"
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",% Voix/exprimés 33,"2,86%"
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Sièges 33,0
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Sièges 33,0
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Numéro de panneau 34,34
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Numéro de panneau 34,34
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Nuance liste 34,LDIV
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Nuance liste 34,LDIV
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé abrégé de liste 34,DEFENDRE LES ENFANTS
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé abrégé de liste 34,DEFENDRE LES ENFANTS
43,Haute-Loire,43001,1ère circonscription,102858,58857,"57,22%",44001,"42,78%",56620,"55,05%","96,20%",1131,"1,10%","1,92%",1106,"1,08%","1,88%",Libellé de liste 34,DEFENDRE LES ENFANTS
43,Haute-Loire,43002,2ème circonscription,79649,45251,"56,81%",34398,"43,19%",43215,"54,26%","95,50%",925,"1,16%","2,04%",1111,"1,39%","2,46%",Libellé de liste 34,DEFENDRE LES ENFANTS
